ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,timestamp
0.11,0.23,-0.98,-3.26,6.13,0.60,-0.18,0.76,0.67,1.50,-0.50,1.05,1764277185.7363868
0.11,0.29,-0.93,-5.52,-4.34,2.55,-0.18,0.76,0.71,5.04,-4.59,2.10,1764277185.7548513
0.20,0.19,0.68,2.82,-127.99,3.21,-0.15,0.78,0.65,-1.92,-6.33,5.48,1764277185.7724404
-0.51,0.65,2.00,48.43,-250.14,20.97,-0.20,0.79,0.69,-1.30,1.28,1.40,1764277185.79043
-1.94,-1.36,0.33,58.66,-250.14,-85.25,-0.14,0.70,0.64,-47.18,-2.43,4.36,1764277185.8110528
-2.00,0.97,-2.00,-12.49,-250.14,-126.92,-0.25,0.67,0.58,-63.79,14.99,-4.28,1764277185.827821
-1.05,0.32,-2.00,-44.36,-250.14,-54.31,-0.16,0.73,0.74,-23.40,10.85,-8.60,1764277185.8449523
-0.80,0.30,-1.56,-21.88,-226.76,-23.30,-0.20,0.70,0.70,-17.05,12.13,-4.65,1764277185.8630526
-1.01,0.29,-1.74,-8.85,7.01,-8.18,-0.20,0.75,0.75,3.63,11.02,-3.79,1764277185.8801613
-0.80,0.27,-0.73,3.31,90.15,7.58,-0.18,0.74,0.72,20.93,-1.84,-2.31,1764277185.8983412
-0.81,0.22,-0.98,6.14,130.18,6.62,-0.19,0.72,0.73,18.77,1.14,-0.31,1764277185.9163873
-0.89,0.29,-1.22,8.47,239.48,21.10,-0.17,0.74,0.74,27.49,-6.54,-0.15,1764277185.934332
-0.82,0.29,-1.01,9.69,250.13,36.65,-0.18,0.75,0.69,33.34,-4.11,0.50,1764277185.952545
-0.76,0.22,-0.81,9.79,250.13,40.76,-0.19,0.74,0.67,25.63,4.76,-0.41,1764277185.9725142
-0.68,0.22,-0.66,3.92,250.13,34.11,-0.17,0.76,0.70,23.22,3.49,-0.27,1764277185.988642
-0.64,0.22,-0.72,-0.35,250.13,30.93,-0.21,0.78,0.73,17.74,-1.01,1.79,1764277186.0171223
-0.44,0.16,-0.95,-5.50,250.13,22.31,-0.18,0.76,0.66,13.03,0.81,2.05,1764277186.0244071
-0.42,0.17,-0.94,-13.45,250.13,15.08,-0.19,0.77,0.69,12.58,0.27,2.73,1764277186.0447452
-0.33,0.21,-0.72,-21.13,234.85,9.12,-0.19,0.77,0.68,15.48,0.12,3.27,1764277186.06162
-0.17,0.23,-0.64,-23.23,177.09,5.53,-0.19,0.77,0.66,12.65,0.89,2.12,1764277186.078374
-0.10,0.22,-0.85,-14.28,144.73,6.79,-0.19,0.75,0.66,9.69,1.24,1.76,1764277186.096299
-0.10,0.18,-1.08,-14.26,126.91,-0.50,-0.20,0.75,0.66,12.40,4.82,1.05,1764277186.1156201
-0.04,0.23,-1.01,-22.11,135.71,-3.60,-0.19,0.76,0.65,10.47,5.30,2.48,1764277186.1323934
0.03,0.27,-0.82,-15.67,116.58,-2.42,-0.19,0.76,0.64,12.31,4.56,2.50,1764277186.1504548
0.12,0.27,-0.60,-9.00,75.35,0.85,-0.18,0.75,0.63,7.66,4.32,1.47,1764277186.168846
0.10,0.28,-0.75,-1.44,37.03,4.80,-0.18,0.75,0.64,5.65,3.50,0.42,1764277186.1865523
0.11,0.24,-0.85,5.92,12.94,3.01,-0.18,0.75,0.63,4.55,4.67,-1.51,1764277186.2044473
0.13,0.25,-0.87,7.76,2.19,3.19,-0.18,0.75,0.63,3.49,5.76,-1.80,1764277186.2224915
0.12,0.21,-0.98,5.32,-0.85,1.86,-0.18,0.75,0.66,1.31,6.28,-1.43,1764277186.2399676
0.10,0.26,-0.97,2.55,4.59,0.40,-0.18,0.76,0.65,2.26,4.93,-1.00,1764277186.2576497
0.12,0.24,-0.94,-0.36,4.79,-0.53,-0.19,0.75,0.64,2.52,4.73,-1.01,1764277186.2774973
0.12,0.23,-0.93,3.21,0.50,-1.05,-0.18,0.75,0.63,0.18,8.40,-1.47,1764277186.2946222
0.12,0.23,-0.90,3.50,-6.29,-3.87,-0.18,0.75,0.64,-2.44,11.27,-1.17,1764277186.3143668
0.12,0.24,-0.92,4.18,-12.87,-4.50,-0.18,0.76,0.65,-2.53,12.20,-0.60,1764277186.3302991
0.07,0.27,-0.94,3.52,-17.60,-1.21,-0.19,0.76,0.68,-1.73,14.40,0.69,1764277186.3492582
0.08,0.23,-0.99,2.27,-16.54,-4.56,-0.20,0.77,0.65,-0.97,17.07,3.71,1764277186.3674474
0.09,0.19,-1.00,-0.21,-14.05,-6.99,-0.19,0.76,0.65,-0.66,17.41,6.53,1764277186.3863199
0.11,0.25,-0.93,-2.10,-15.85,-10.15,-0.17,0.76,0.65,-1.95,16.83,7.82,1764277186.402237
0.13,0.28,-0.91,-1.27,-17.58,-8.92,-0.17,0.76,0.66,-2.53,12.92,5.78,1764277186.4205685
0.12,0.30,-0.92,-0.96,-23.33,-3.16,-0.18,0.78,0.63,-3.11,14.32,2.80,1764277186.4384387
0.10,0.29,-0.99,2.85,-28.36,-5.23,-0.20,0.78,0.65,-0.29,16.44,-1.41,1764277186.4563897
0.07,0.28,-1.08,9.73,-19.63,-0.51,-0.23,0.79,0.64,2.18,21.07,-4.44,1764277186.474761
0.05,0.23,-1.10,11.24,-7.45,-2.98,-0.24,0.81,0.68,9.47,22.31,-2.25,1764277186.4944978
0.03,0.22,-1.09,11.18,1.98,-3.05,-0.27,0.81,0.66,14.89,21.61,-0.05,1764277186.5114079
0.07,0.19,-1.08,9.34,9.17,-5.25,-0.25,0.82,0.66,18.73,21.56,3.00,1764277186.5284705
0.08,0.24,-1.03,8.75,9.93,-1.15,-0.27,0.81,0.63,21.47,18.47,3.05,1764277186.546376
0.07,0.15,-1.05,10.20,8.89,-6.09,-0.28,0.81,0.63,19.11,23.60,5.44,1764277186.5647366
0.04,0.21,-1.11,13.10,19.97,-7.43,-0.29,0.82,0.64,22.37,25.42,7.01,1764277186.5875242
0.04,0.19,-1.09,12.96,28.31,-11.08,-0.28,0.81,0.65,27.34,27.07,9.44,1764277186.6003776
0.07,0.22,-1.05,12.13,34.74,-9.33,-0.26,0.82,0.62,31.56,28.79,11.46,1764277186.6185753
0.08,0.23,-1.04,13.42,36.56,-7.08,-0.25,0.81,0.62,35.00,28.58,10.68,1764277186.63928
0.13,0.20,-0.97,17.44,38.34,-11.33,-0.25,0.81,0.56,33.20,32.91,8.22,1764277186.6560652
0.16,0.19,-0.94,22.79,31.16,-13.72,-0.23,0.81,0.54,27.17,38.67,5.89,1764277186.6776814
0.08,0.31,-1.06,24.29,35.08,-8.24,-0.22,0.82,0.60,38.94,31.05,2.40,1764277186.6942563
0.10,0.21,-1.04,28.99,40.63,-3.18,-0.25,0.83,0.55,44.26,36.71,1.69,1764277186.7106476
0.16,0.18,-0.99,32.08,43.97,-7.67,-0.25,0.83,0.47,47.79,45.15,1.07,1764277186.727875
0.20,0.18,-0.91,38.16,42.12,-10.65,-0.24,0.82,0.46,47.92,52.16,-1.23,1764277186.7444863
0.19,0.21,-0.91,40.95,37.56,-6.74,-0.25,0.82,0.47,51.63,52.70,-4.96,1764277186.7624035
0.17,0.18,-0.96,47.05,39.09,-2.91,-0.27,0.81,0.45,56.82,54.81,-8.78,1764277186.780655
0.17,0.10,-0.98,52.20,42.65,-7.32,-0.29,0.81,0.45,55.20,60.02,-10.44,1764277186.7984858
0.16,0.10,-1.00,55.08,44.75,-11.61,-0.30,0.82,0.44,54.94,66.98,-8.50,1764277186.8165665
0.14,0.10,-1.00,56.42,55.75,-16.10,-0.30,0.81,0.46,55.27,70.69,-6.82,1764277186.8339605
0.15,0.10,-0.93,56.51,59.92,-21.06,-0.28,0.80,0.46,54.78,72.66,-4.97,1764277186.852059
0.14,0.11,-0.88,54.28,56.99,-22.50,-0.26,0.79,0.47,51.32,71.80,-1.11,1764277186.882748
0.15,0.18,-0.91,47.97,56.11,-19.32,-0.24,0.79,0.49,51.67,62.31,1.16,1764277186.8898876
0.15,0.20,-0.93,40.21,57.96,-9.07,-0.23,0.79,0.50,54.66,49.89,1.58,1764277186.9064558
0.14,0.22,-0.92,32.46,61.93,0.89,-0.22,0.80,0.50,59.89,36.98,1.11,1764277186.9310987
0.13,0.20,-0.91,29.89,59.92,4.94,-0.24,0.81,0.50,63.69,31.56,1.05,1764277186.9444242
0.14,0.20,-0.96,28.43,62.66,14.08,-0.26,0.81,0.48,67.92,27.95,-0.76,1764277186.9605534
0.14,0.17,-0.93,30.85,62.39,17.18,-0.28,0.80,0.47,69.94,27.39,-2.70,1764277186.9810588
0.14,0.15,-0.92,32.79,62.33,18.85,-0.29,0.77,0.44,72.72,28.23,-6.97,1764277187.0181613
0.15,0.14,-0.87,39.15,60.59,23.50,-0.29,0.75,0.42,74.79,28.96,-12.99,1764277187.0182972
0.22,0.10,-0.84,45.32,60.39,24.88,-0.30,0.75,0.30,75.95,27.71,-20.66,1764277187.032385
0.40,-0.04,-0.68,52.69,50.04,18.69,-0.31,0.81,0.15,64.31,31.73,-27.27,1764277187.0504465
0.61,-0.12,-0.67,54.05,26.24,9.60,-0.29,0.92,0.05,37.92,33.24,-28.47,1764277187.0684462
0.76,-0.14,-0.74,44.02,6.50,-1.55,-0.28,1.05,0.04,11.53,24.21,-28.87,1764277187.0870192
0.72,0.04,-0.86,27.94,-11.41,6.48,-0.31,1.13,0.13,-2.79,7.61,-29.76,1764277187.1044638
0.58,0.02,-1.07,17.18,-20.68,20.66,-0.42,1.12,0.21,-1.66,-6.53,-29.80,1764277187.1223505
0.40,-0.02,-1.25,17.18,-12.35,28.41,-0.51,1.07,0.22,11.64,-7.66,-30.27,1764277187.140219
0.29,-0.15,-1.29,28.08,9.41,27.32,-0.58,0.98,0.19,27.60,5.95,-28.02,1764277187.1610007
0.30,-0.23,-1.12,40.18,27.74,18.26,-0.58,0.91,0.13,38.05,23.37,-28.24,1764277187.1778002
0.39,-0.24,-0.90,44.85,32.23,15.37,-0.56,0.85,0.07,43.28,28.95,-28.89,1764277187.1941044
0.47,-0.32,-0.81,47.84,29.24,16.76,-0.54,0.80,-0.01,39.52,27.67,-31.04,1764277187.212365
0.53,-0.40,-0.75,47.27,21.94,8.03,-0.55,0.80,-0.04,26.95,28.17,-31.53,1764277187.2307885
0.56,-0.42,-0.74,43.10,14.18,-0.82,-0.54,0.81,-0.07,12.66,30.84,-28.37,1764277187.2505229
0.55,-0.39,-0.75,38.92,5.34,-5.53,-0.52,0.84,-0.06,4.13,26.83,-24.34,1764277187.26639
0.52,-0.31,-0.78,29.34,-1.14,-2.47,-0.51,0.88,-0.01,2.14,19.11,-19.40,1764277187.2844954
0.47,-0.25,-0.88,22.05,2.39,2.81,-0.52,0.83,0.01,10.56,14.32,-17.23,1764277187.30264
0.44,-0.26,-0.89,22.93,7.24,6.39,-0.52,0.83,-0.01,15.48,15.30,-16.90,1764277187.3202944
0.47,-0.26,-0.86,25.68,9.95,3.49,-0.53,0.82,-0.03,18.59,19.79,-19.27,1764277187.3382907
0.49,-0.29,-0.77,36.78,3.05,6.35,-0.54,0.81,-0.05,16.91,25.04,-25.24,1764277187.3565586
0.52,-0.33,-0.82,38.89,2.63,3.92,-0.55,0.81,-0.04,11.37,24.55,-27.81,1764277187.3743262
0.51,-0.37,-0.81,34.44,-0.03,4.37,-0.57,0.83,-0.02,6.56,19.94,-26.95,1764277187.3942418
0.47,-0.38,-0.86,28.11,-4.77,6.72,-0.61,0.84,0.01,4.08,14.92,-22.75,1764277187.411656
0.43,-0.41,-0.92,19.29,-2.80,4.81,-0.62,0.85,0.03,5.80,8.90,-16.02,1764277187.4280903
0.42,-0.40,-0.97,14.23,1.11,6.21,-0.64,0.86,0.02,8.64,8.50,-10.31,1764277187.446396
0.43,-0.39,-0.94,13.18,5.61,2.60,-0.63,0.85,0.01,11.62,9.83,-7.66,1764277187.4700353
0.45,-0.38,-0.90,13.50,7.37,2.31,-0.62,0.82,-0.04,13.02,13.63,-7.88,1764277187.4825618
0.46,-0.39,-0.86,17.78,7.96,1.81,-0.62,0.79,-0.05,12.40,17.14,-9.44,1764277187.5007944
0.46,-0.42,-0.82,18.03,5.26,-2.95,-0.62,0.80,-0.03,8.84,18.92,-8.58,1764277187.5185034
0.46,-0.43,-0.86,15.66,3.26,-5.23,-0.61,0.81,-0.03,5.02,18.02,-5.80,1764277187.5362792
0.47,-0.39,-0.86,10.61,3.11,-5.78,-0.58,0.83,-0.01,3.22,12.62,-1.74,1764277187.5556889
0.47,-0.33,-0.86,2.15,3.10,-4.03,-0.56,0.83,-0.00,4.86,4.14,2.15,1764277187.5726407
0.45,-0.34,-0.88,-3.46,4.74,1.37,-0.56,0.83,-0.00,7.04,0.47,4.57,1764277187.5903697
0.44,-0.35,-0.86,-5.15,5.20,-0.32,-0.57,0.81,0.00,6.41,3.04,6.94,1764277187.6110427
0.45,-0.34,-0.88,-2.63,6.15,-5.77,-0.57,0.81,-0.01,3.87,7.85,5.47,1764277187.6278782
0.46,-0.33,-0.85,2.00,5.35,-4.58,-0.56,0.81,-0.01,3.92,8.80,4.56,1764277187.6440318
0.47,-0.31,-0.85,4.16,4.68,-6.37,-0.55,0.82,-0.02,4.18,8.32,2.92,1764277187.6624458
0.49,-0.32,-0.82,2.53,2.77,-3.53,-0.55,0.83,-0.03,5.17,7.25,1.44,1764277187.6805532
0.48,-0.33,-0.83,2.03,0.89,-0.12,-0.56,0.81,-0.03,4.24,7.24,1.65,1764277187.7028432
0.46,-0.35,-0.84,0.69,1.98,-4.34,-0.55,0.80,-0.02,3.73,6.69,2.63,1764277187.716639
0.48,-0.34,-0.83,-1.86,4.36,-2.85,-0.53,0.80,-0.03,1.58,3.45,4.82,1764277187.734282
0.49,-0.33,-0.80,-3.96,3.06,-4.92,-0.52,0.81,-0.04,-0.58,2.54,7.15,1764277187.7523663
0.50,-0.30,-0.78,-6.51,0.60,-5.86,-0.50,0.81,-0.04,-2.31,1.26,7.40,1764277187.7703617
0.50,-0.29,-0.76,-8.47,-2.73,-3.80,-0.49,0.80,-0.03,-4.16,1.09,6.97,1764277187.7891881
0.48,-0.28,-0.81,-6.85,-4.53,-4.95,-0.49,0.80,-0.02,-5.28,2.02,4.57,1764277187.8065333
0.50,-0.27,-0.80,-5.52,-6.13,-7.08,-0.49,0.80,-0.01,-6.53,5.11,1.70,1764277187.8243895
0.49,-0.25,-0.83,5.46,-3.47,-8.19,-0.50,0.81,-0.04,-7.96,10.40,-2.37,1764277187.8444386
0.49,-0.28,-0.82,8.47,-6.50,-9.61,-0.51,0.81,-0.03,-8.02,12.89,-5.19,1764277187.8616235
0.47,-0.29,-0.87,10.58,-6.58,-13.05,-0.53,0.81,-0.02,-9.10,20.53,-6.86,1764277187.8786688
0.47,-0.31,-0.84,18.36,-7.70,-13.35,-0.54,0.81,-0.02,-9.14,23.52,-10.13,1764277187.8963244
0.47,-0.31,-0.82,23.65,-8.59,-17.57,-0.55,0.83,-0.02,-9.91,26.86,-11.93,1764277187.9149468
0.46,-0.34,-0.82,25.00,-10.69,-16.13,-0.57,0.82,-0.02,-11.09,28.82,-12.92,1764277187.9325154
0.45,-0.37,-0.87,24.07,-8.75,-21.98,-0.58,0.82,-0.01,-14.37,32.14,-12.89,1764277187.9509332
0.45,-0.35,-0.85,25.56,-5.99,-24.56,-0.58,0.82,-0.00,-15.55,35.04,-12.21,1764277187.9683855
0.45,-0.36,-0.85,24.51,-7.64,-25.50,-0.58,0.82,0.01,-16.98,35.05,-11.81,1764277187.9860904
0.45,-0.32,-0.88,23.26,-8.96,-27.53,-0.57,0.83,0.02,-15.74,33.15,-10.76,1764277188.0070958
0.45,-0.31,-0.88,21.34,-8.47,-19.72,-0.57,0.82,0.01,-14.47,28.53,-10.15,1764277188.0228999
0.44,-0.32,-0.86,18.56,-9.08,-18.72,-0.57,0.81,0.02,-12.99,25.24,-9.89,1764277188.0401773
0.43,-0.33,-0.87,17.38,-8.51,-16.46,-0.56,0.82,0.02,-10.95,23.50,-8.18,1764277188.06091
0.43,-0.30,-0.88,14.86,-7.76,-12.75,-0.57,0.82,0.02,-8.24,20.09,-7.66,1764277188.0763378
0.44,-0.33,-0.88,12.00,-5.60,-11.82,-0.57,0.82,0.01,-7.23,18.28,-5.63,1764277188.0946593
0.46,-0.30,-0.82,12.21,-6.37,-10.49,-0.55,0.82,-0.00,-6.50,15.96,-5.36,1764277188.1127117
0.46,-0.29,-0.83,10.42,-9.03,-5.86,-0.55,0.80,0.01,-6.76,14.14,-6.66,1764277188.1305847
0.45,-0.31,-0.82,10.73,-10.32,-6.73,-0.56,0.80,0.01,-7.50,12.20,-7.60,1764277188.1484153
0.45,-0.35,-0.82,8.96,-10.46,-6.79,-0.57,0.80,0.00,-8.17,12.17,-7.96,1764277188.1688461
0.46,-0.33,-0.87,8.63,-10.87,-5.95,-0.58,0.81,0.00,-9.30,12.17,-8.31,1764277188.1842742
0.49,-0.35,-0.89,8.31,-6.85,-8.02,-0.59,0.82,0.00,-9.42,12.18,-7.84,1764277188.2024257
0.42,-0.33,-0.88,8.08,-6.64,-2.63,-0.58,0.81,0.04,-4.47,8.98,-6.53,1764277188.222667
0.42,-0.36,-0.89,5.93,-3.01,-3.54,-0.59,0.80,0.02,-2.86,7.10,-5.70,1764277188.2390878
0.43,-0.35,-0.85,6.22,-4.17,-2.21,-0.60,0.80,0.00,-1.19,8.93,-5.09,1764277188.2568657
0.44,-0.36,-0.89,6.81,-0.68,-3.37,-0.60,0.80,0.00,0.24,13.70,-5.24,1764277188.2769284
0.45,-0.34,-0.83,9.65,-2.57,-5.07,-0.59,0.79,-0.00,-1.04,13.55,-6.47,1764277188.295605
0.44,-0.36,-0.84,11.11,-4.37,-5.80,-0.60,0.80,-0.02,-0.28,13.92,-6.89,1764277188.3135498
0.43,-0.37,-0.87,13.15,-2.75,-7.35,-0.61,0.80,0.01,-2.54,16.40,-6.86,1764277188.3303158
0.44,-0.36,-0.85,11.75,-1.16,-8.62,-0.60,0.80,0.00,-3.02,17.44,-6.69,1764277188.3461497
0.42,-0.36,-0.85,11.60,-1.18,-6.58,-0.60,0.79,0.01,0.91,14.92,-5.52,1764277188.364444
0.45,-0.33,-0.88,7.98,1.48,-4.31,-0.59,0.80,-0.01,0.18,11.89,-5.74,1764277188.3823714
0.45,-0.37,-0.84,7.18,-0.60,-2.89,-0.59,0.80,-0.01,2.05,10.10,-4.98,1764277188.400421
0.45,-0.37,-0.84,7.98,-1.25,-4.42,-0.60,0.78,-0.02,0.86,11.12,-3.91,1764277188.418623
0.44,-0.37,-0.84,8.38,-0.70,-5.99,-0.59,0.78,-0.01,0.01,11.78,-3.95,1764277188.4359329
0.45,-0.34,-0.81,7.43,-0.02,-3.21,-0.59,0.79,-0.00,1.18,9.87,-4.54,1764277188.4543433
0.45,-0.36,-0.84,6.39,-0.89,-0.48,-0.59,0.79,-0.01,1.65,7.44,-4.35,1764277188.4719198
0.45,-0.38,-0.84,4.34,-1.23,-3.65,-0.60,0.79,-0.03,0.54,8.44,-3.01,1764277188.490092
0.45,-0.38,-0.84,4.47,-0.96,-1.77,-0.60,0.79,-0.03,1.08,11.18,-2.05,1764277188.5081587
0.43,-0.36,-0.83,4.48,-2.01,-5.50,-0.60,0.78,-0.01,0.01,8.50,-2.40,1764277188.5293698
0.47,-0.39,-0.83,-0.07,-1.26,-5.13,-0.60,0.77,-0.01,-1.42,8.53,-3.32,1764277188.546128
0.44,-0.36,-0.83,7.02,-0.13,-1.57,-0.60,0.79,-0.01,0.63,8.22,-2.86,1764277188.5638824
0.44,-0.37,-0.85,3.95,-0.24,-3.85,-0.59,0.78,-0.02,0.50,7.89,-2.60,1764277188.5801713
0.44,-0.38,-0.83,4.26,-2.43,-2.89,-0.60,0.78,-0.02,0.30,8.74,-2.40,1764277188.598512
0.43,-0.39,-0.87,6.05,-0.83,-5.82,-0.61,0.78,-0.01,-0.45,10.69,-1.98,1764277188.6209736
0.43,-0.39,-0.84,4.44,0.26,-9.14,-0.61,0.79,0.01,-1.61,12.54,-0.66,1764277188.6346147
0.46,-0.35,-0.84,8.08,3.21,-7.66,-0.60,0.78,-0.03,-0.41,13.33,-1.54,1764277188.6524782
0.45,-0.36,-0.83,6.69,0.69,-3.40,-0.59,0.78,-0.02,0.98,11.13,-2.47,1764277188.670357
0.45,-0.36,-0.84,6.47,-0.06,-6.18,-0.60,0.78,-0.03,1.29,11.65,-3.39,1764277188.6886673
0.43,-0.38,-0.86,10.76,0.75,-6.28,-0.60,0.78,-0.03,1.47,15.68,-4.54,1764277188.706187
0.45,-0.38,-0.85,16.16,2.26,-10.89,-0.60,0.78,-0.06,1.34,22.36,-5.92,1764277188.724988
0.47,-0.37,-0.83,20.31,2.15,-12.04,-0.60,0.77,-0.05,1.03,26.71,-8.95,1764277188.7470899
0.46,-0.38,-0.80,22.17,-1.43,-10.66,-0.61,0.78,-0.04,-0.53,27.31,-10.00,1764277188.7606637
0.45,-0.41,-0.84,22.11,-1.22,-15.53,-0.61,0.77,-0.05,-1.80,28.13,-9.73,1764277188.7778835
0.45,-0.38,-0.87,20.81,-0.40,-13.41,-0.61,0.77,-0.08,-2.67,30.08,-9.40,1764277188.796315
0.45,-0.41,-0.81,23.04,0.02,-15.85,-0.61,0.76,-0.04,-2.08,27.24,-9.24,1764277188.8144734
0.46,-0.39,-0.79,20.58,-0.66,-12.08,-0.61,0.76,-0.05,0.24,25.05,-7.76,1764277188.8325448
0.48,-0.42,-0.85,17.66,-0.90,-12.18,-0.61,0.77,-0.08,-3.73,25.15,-6.91,1764277188.8503878
0.46,-0.41,-0.82,17.79,-0.68,-12.53,-0.61,0.77,-0.06,-1.15,23.02,-6.74,1764277188.868394
0.48,-0.39,-0.78,14.79,-1.50,-10.27,-0.60,0.76,-0.05,-1.35,19.91,-7.46,1764277188.8862526
0.45,-0.38,-0.80,18.53,-3.18,-6.60,-0.60,0.77,-0.07,-0.79,16.42,-7.15,1764277188.9043689
0.46,-0.41,-0.79,11.95,-3.61,-6.23,-0.62,0.76,-0.05,-0.77,14.24,-6.69,1764277188.9247124
0.46,-0.41,-0.82,10.27,-2.31,-6.79,-0.62,0.76,-0.06,-1.48,14.48,-5.37,1764277188.9404807
0.46,-0.39,-0.80,8.91,-1.59,-2.92,-0.61,0.76,-0.05,0.19,10.92,-5.21,1764277188.9588869
0.45,-0.40,-0.80,7.88,-3.07,-6.01,-0.62,0.79,-0.08,1.48,8.58,-3.98,1764277188.980162
0.45,-0.40,-0.83,5.16,-1.32,0.93,-0.62,0.76,-0.05,3.04,5.83,-3.23,1764277188.9972208
0.44,-0.41,-0.82,4.42,1.63,0.29,-0.63,0.77,-0.06,4.61,5.03,-2.49,1764277189.0125554
0.45,-0.42,-0.83,2.71,2.19,0.28,-0.62,0.76,-0.06,5.28,4.60,-2.17,1764277189.0316434
0.46,-0.40,-0.80,3.39,2.82,2.19,-0.62,0.76,-0.07,5.35,4.34,-2.78,1764277189.0491982
0.46,-0.43,-0.81,3.47,2.44,-0.46,-0.63,0.76,-0.07,5.63,4.40,-2.65,1764277189.0663564
0.46,-0.41,-0.82,3.40,5.18,1.67,-0.62,0.76,-0.06,5.89,4.02,-2.60,1764277189.0845103
0.46,-0.42,-0.79,4.17,3.47,2.73,-0.62,0.76,-0.07,7.16,2.00,-2.47,1764277189.1024542
0.46,-0.44,-0.81,3.14,2.62,3.06,-0.63,0.76,-0.08,6.98,2.33,-1.13,1764277189.1201832
0.45,-0.43,-0.81,0.70,4.35,2.36,-0.63,0.75,-0.07,6.81,1.68,-0.34,1764277189.1392555
0.46,-0.44,-0.80,0.17,4.65,2.98,-0.63,0.75,-0.07,6.40,0.68,-0.47,1764277189.156677
0.46,-0.42,-0.80,-1.85,3.46,2.67,-0.62,0.76,-0.07,6.60,-0.15,0.19,1764277189.174582
0.46,-0.42,-0.82,-0.44,3.94,4.87,-0.62,0.76,-0.07,6.98,-1.35,-0.15,1764277189.1937373
0.46,-0.42,-0.81,-0.14,5.36,4.47,-0.62,0.76,-0.08,8.40,-1.18,0.26,1764277189.2128768
0.46,-0.43,-0.82,-0.03,5.64,3.49,-0.63,0.76,-0.08,8.35,0.74,0.61,1764277189.2281928
0.45,-0.41,-0.85,-0.02,9.82,4.16,-0.63,0.76,-0.07,11.12,0.76,-0.25,1764277189.2488863
0.47,-0.42,-0.78,0.85,10.42,1.65,-0.62,0.76,-0.09,12.15,1.28,-0.11,1764277189.264263
0.48,-0.43,-0.78,3.70,7.49,4.46,-0.62,0.75,-0.10,10.98,3.65,-0.72,1764277189.2827387
0.49,-0.44,-0.75,4.88,6.39,0.23,-0.62,0.74,-0.12,7.78,6.11,-0.98,1764277189.3023946
0.50,-0.44,-0.76,5.05,3.60,-0.05,-0.61,0.74,-0.12,5.17,6.66,-2.32,1764277189.3188558
0.50,-0.42,-0.74,3.08,1.98,1.54,-0.61,0.74,-0.11,4.74,3.44,-2.60,1764277189.3375793
0.47,-0.43,-0.80,1.22,3.25,3.32,-0.62,0.75,-0.10,6.81,-1.10,-1.74,1764277189.354273
0.48,-0.45,-0.77,-1.56,3.92,4.08,-0.63,0.75,-0.12,7.10,-2.08,-0.66,1764277189.373088
0.49,-0.46,-0.77,0.38,1.82,3.63,-0.63,0.74,-0.13,5.20,0.66,0.02,1764277189.3909109
0.49,-0.47,-0.77,0.63,0.44,-1.06,-0.63,0.74,-0.12,1.44,3.63,-0.57,1764277189.4079552
0.48,-0.44,-0.77,1.34,-1.13,-0.18,-0.63,0.74,-0.09,0.03,3.46,-0.78,1764277189.4266849
0.46,-0.44,-0.80,-0.82,-0.47,1.08,-0.63,0.76,-0.07,1.09,0.18,-0.46,1764277189.4467747
0.46,-0.43,-0.82,-3.43,0.22,-1.59,-0.63,0.76,-0.08,2.33,-0.28,0.76,1764277189.4624403
0.47,-0.43,-0.81,-2.29,0.86,1.34,-0.63,0.77,-0.08,2.26,1.16,1.87,1764277189.4813855
0.46,-0.41,-0.83,-1.71,1.92,1.37,-0.62,0.76,-0.07,2.79,1.37,1.15,1764277189.4985597
0.46,-0.41,-0.82,-1.00,3.17,1.95,-0.62,0.76,-0.07,5.06,0.09,0.45,1764277189.5168777
0.46,-0.40,-0.82,-0.44,4.76,4.85,-0.62,0.76,-0.08,8.38,-0.47,-0.10,1764277189.5348742
0.47,-0.43,-0.78,0.50,4.77,1.69,-0.62,0.75,-0.10,8.17,2.50,-0.54,1764277189.5527556
0.49,-0.43,-0.75,2.45,3.82,2.40,-0.61,0.74,-0.12,6.42,4.85,-0.51,1764277189.5706382
0.50,-0.43,-0.76,3.35,2.54,1.35,-0.61,0.74,-0.11,5.43,4.75,-2.02,1764277189.5888069
0.51,-0.43,-0.75,2.02,0.69,3.27,-0.61,0.74,-0.12,4.10,2.11,-2.60,1764277189.6065462
0.49,-0.45,-0.77,0.78,-0.93,3.69,-0.62,0.74,-0.12,3.20,0.54,-2.22,1764277189.6251323
0.48,-0.47,-0.75,-1.27,-1.04,2.29,-0.63,0.75,-0.12,2.36,0.05,-0.29,1764277189.645463
0.48,-0.46,-0.79,-3.40,-1.11,0.16,-0.64,0.75,-0.11,0.52,1.24,0.91,1764277189.6623197
0.48,-0.44,-0.80,-1.30,-0.64,0.24,-0.63,0.76,-0.09,0.73,1.38,-0.08,1764277189.678993
0.47,-0.44,-0.80,-0.11,-0.75,-0.63,-0.63,0.76,-0.09,0.93,1.80,-0.56,1764277189.6990209
0.46,-0.43,-0.82,0.58,0.48,0.32,-0.63,0.75,-0.08,2.88,2.35,-0.26,1764277189.7143197
0.46,-0.42,-0.81,0.30,3.12,2.07,-0.62,0.75,-0.08,4.47,2.49,0.19,1764277189.732448
